time	Iexterna	Vdbd	Idbd
2.06E-5	0.00544	5800	0.00272
2.08E-5	0.00432	6000	0.00384
2.1E-5	0.00304	5800	0.00432
2.12E-5	0.00192	6200	0.00448
2.14E-5	0.00176	6200	0.00464
2.16E-5	0.00144	6000	0.00464
2.18E-5	0.0024	5800	0.00144
2.2E-5	0.00736	5800	0.00336
2.22E-5	0.012	6000	-0.0024
2.24E-5	0.01184	6000	8E-4
2.26E-5	0.00768	6000	0.00288
2.28E-5	0.00512	6200	0.00352
2.3E-5	0.00304	6000	0.00448
2.32E-5	0.00288	6200	0.00464
2.34E-5	0.00208	6000	0.00432
2.36E-5	0.00176	6000	0.00432
2.38E-5	0.0016	6200	0.00432
2.4E-5	0.00128	6400	0.00448
2.42E-5	9.6E-4	6200	0.00448
2.44E-5	0.00128	6200	0.00448
2.46E-5	0.00112	6600	0.00416
2.48E-5	0.0016	6400	0.00432
2.5E-5	0.00544	6200	-9.6E-4
2.52E-5	0.00912	6400	0.00112
2.54E-5	0.01152	6200	4.8E-4
2.56E-5	0.00784	6400	0.00176
2.58E-5	0.00544	6400	0.00288
2.6E-5	0.00368	6400	0.00352
2.62E-5	0.00256	6600	0.00368
2.64E-5	0.00192	6600	0.00384
2.66E-5	0.00144	6400	0.004
2.68E-5	0.00144	6400	0.00432
2.7E-5	0.0016	6400	0.00384
2.72E-5	0.0016	6600	0.00352
2.74E-5	0.00144	6600	0.00368
2.76E-5	0.0016	6800	0.00352
2.78E-5	0.00144	6600	0.00368
2.8E-5	0.00144	6800	0.00384
2.82E-5	0.00192	6800	0.00368
2.84E-5	0.00192	6600	0.0032
2.86E-5	0.00192	6600	0.0032
2.88E-5	0.00208	6800	0.00384
2.9E-5	0.00192	7000	0.00448
2.92E-5	0.00208	6800	0.00304
2.94E-5	0.0024	7000	0.0024
2.96E-5	0.00224	7000	0.0024
2.98E-5	0.00208	7400	0.00288
3E-5	0.00144	7000	0.0032
3.02E-5	0.00128	7200	0.0032
3.04E-5	9.6E-4	7000	0.0032
3.06E-5	8E-4	7000	0.0032
3.08E-5	0.00304	7000	0.00256
3.1E-5	0.0024	7200	0.00304
3.12E-5	0.00192	7200	0.00304
3.14E-5	0.0016	7000	0.00368
3.16E-5	0.00624	7200	0.00336
3.18E-5	0.00704	6800	0.0016
3.2E-5	0.0064	7000	0.00144
3.22E-5	0.00608	7400	9.6E-4
3.24E-5	0.00432	7200	0.00192
3.26E-5	0.0024	7200	0.00224
3.28E-5	0.00224	7200	0.00256
3.3E-5	0.00192	7400	0.00368
3.32E-5	0.00688	7200	-9.6E-4
3.34E-5	0.00848	7000	-0.00176
3.36E-5	0.00864	7000	6.4E-4
3.38E-5	0.00528	7200	0.00176
3.4E-5	0.00336	7200	0.00208
3.42E-5	0.00208	7200	0.00224
3.44E-5	0.0016	7200	0.00256
3.46E-5	0.00144	7200	0.00256
3.48E-5	0.00544	7200	-0.00272
3.5E-5	0.00864	7200	4.8E-4
3.52E-5	0.00544	7200	0.0016
3.54E-5	0.00368	7200	0.00208
3.56E-5	0.00208	7400	0.00224
3.58E-5	0.00176	7400	0.00304
3.6E-5	0.0016	7400	0.00224
3.62E-5	0.00192	7600	0.00192
3.64E-5	0.00176	7400	0.00192
3.66E-5	0.0016	7200	0.00208
3.68E-5	0.00144	7400	0.00208
3.7E-5	0.00128	7400	0.00192
3.72E-5	0.00128	7600	0.00208
3.74E-5	0.00128	7400	0.00256
3.76E-5	0.00208	7400	0.00112
3.78E-5	0.00208	7800	0.00176
3.8E-5	0.0016	7600	0.00176
3.82E-5	0.00128	7600	0.00192
3.84E-5	0.00128	7400	0.00192
3.86E-5	6.4E-4	7400	0.00192
3.88E-5	9.6E-4	7400	0.00176
3.9E-5	8E-4	7600	0.00176
3.92E-5	4.8E-4	7400	0.00176
3.94E-5	6.4E-4	7800	0.00272
3.96E-5	0.00176	7800	3.2E-4
3.98E-5	0.00336	7600	3.2E-4
4E-5	0.00288	7400	0.00128
4.02E-5	0.0016	7400	0.0016
4.04E-5	0.0016	7400	0.0016
4.06E-5	0.00128	7600	0.0016
4.08E-5	8E-4	7800	0.0016
4.1E-5	6.4E-4	7600	0.0016
4.12E-5	0.00448	7400	-0.00416
4.14E-5	0.00976	7600	-0.00256
4.16E-5	0.00752	7200	-0.00112
4.18E-5	0.00768	7000	-0.0016
4.2E-5	0.00544	7600	1.6E-4
4.22E-5	0.00336	7600	9.6E-4
4.24E-5	0.00224	7600	9.6E-4
4.26E-5	0.0016	7600	0.00112
4.28E-5	0.00112	7400	9.6E-4
4.3E-5	0.00112	7800	0.00112
4.32E-5	8E-4	7600	0.00112
4.34E-5	8E-4	7800	0.00128
4.36E-5	6.4E-4	7600	9.6E-4
4.38E-5	6.4E-4	7600	0.00112
4.4E-5	6.4E-4	7800	9.6E-4
4.42E-5	6.4E-4	7800	9.6E-4
4.44E-5	3.2E-4	7800	8E-4
4.46E-5	6.4E-4	7600	6.4E-4
4.48E-5	6.4E-4	7600	6.4E-4
4.5E-5	4.8E-4	7600	6.4E-4
4.52E-5	4.8E-4	7600	8E-4
4.54E-5	6.4E-4	7400	6.4E-4
4.56E-5	3.2E-4	7600	6.4E-4
4.58E-5	4.8E-4	7800	8E-4
4.6E-5	4.8E-4	7800	6.4E-4
4.62E-5	6.4E-4	7800	4.8E-4
4.64E-5	6.4E-4	7600	6.4E-4
4.66E-5	6.4E-4	7600	3.2E-4
4.68E-5	6.4E-4	7800	4.8E-4
4.7E-5	6.4E-4	7600	4.8E-4
4.72E-5	3.2E-4	8000	4.8E-4
4.74E-5	0.00112	7800	-6.4E-4
4.76E-5	0.0016	7800	0
4.78E-5	9.6E-4	7600	1.6E-4
4.8E-5	0.00112	7600	3.2E-4
4.82E-5	4.8E-4	7600	0
4.84E-5	4.8E-4	7600	1.6E-4
4.86E-5	6.4E-4	7600	0
4.88E-5	6.4E-4	7600	1.6E-4
4.9E-5	3.2E-4	7600	0
4.92E-5	1.6E-4	7800	-1.6E-4
4.94E-5	3.2E-4	7800	-1.6E-4
4.96E-5	3.2E-4	8000	-1.6E-4
4.98E-5	3.2E-4	7400	-3.2E-4
5E-5	3.2E-4	7800	-1.6E-4
5.02E-5	1.6E-4	7800	-3.2E-4
5.04E-5	3.2E-4	7800	-1.6E-4
5.06E-5	3.2E-4	7600	1.6E-4
5.08E-5	1.6E-4	7600	-1.6E-4
5.1E-5	4.8E-4	7600	-3.2E-4
5.12E-5	4.8E-4	7400	-3.2E-4
5.14E-5	3.2E-4	7600	-4.8E-4
5.16E-5	6.4E-4	7600	-4.8E-4
5.18E-5	4.8E-4	7600	-3.2E-4
5.2E-5	4.8E-4	7600	-4.8E-4
5.22E-5	1.6E-4	7600	-6.4E-4
5.24E-5	0	7400	-6.4E-4
5.26E-5	1.6E-4	7600	-6.4E-4
5.28E-5	3.2E-4	7800	-8E-4
5.3E-5	1.6E-4	7600	-8E-4
5.32E-5	0	7600	-9.6E-4
5.34E-5	1.6E-4	7600	-9.6E-4
5.36E-5	0	7800	-9.6E-4
5.38E-5	0	7600	-9.6E-4
5.4E-5	0	7800	-0.00112
5.42E-5	0	7600	-0.00112
5.44E-5	1.6E-4	7600	-0.00112
5.46E-5	0	7800	-0.00112
5.48E-5	0	7400	-0.00128
5.5E-5	0	7600	-0.00128
5.52E-5	1.6E-4	7400	-0.00112
5.54E-5	1.6E-4	7400	-0.00128
5.56E-5	0	7400	-0.00128
5.58E-5	1.6E-4	7400	-0.00128
5.6E-5	0	7400	-0.00128
5.62E-5	1.6E-4	7600	-0.00144
5.64E-5	0	7400	-0.0016
5.66E-5	1.6E-4	7400	-0.0016
5.68E-5	-1.6E-4	7400	-0.0016
5.7E-5	0	7600	-0.0016
5.72E-5	-1.6E-4	7400	-0.00176
5.74E-5	-3.2E-4	7200	-0.00176
5.76E-5	-3.2E-4	7400	-0.00176
5.78E-5	0	7400	-0.00176
5.8E-5	0	7200	-0.00176
5.82E-5	0	7000	-0.00176
5.84E-5	0	7200	-0.00176
5.86E-5	-1.6E-4	7200	-0.00176
5.88E-5	-3.2E-4	7000	-0.00192
5.9E-5	-1.6E-4	7200	-0.00192
5.92E-5	-1.6E-4	7400	-0.00208
5.94E-5	0	7400	-0.00208
5.96E-5	-1.6E-4	7200	-0.00208
5.98E-5	-1.6E-4	7000	-0.00208
6E-5	-3.2E-4	7000	-0.00208
6.02E-5	0	7000	-0.00208
6.04E-5	-3.2E-4	7200	-0.00224
6.06E-5	-3.2E-4	7000	-0.00224
6.08E-5	-3.2E-4	7000	-0.00224
6.1E-5	-3.2E-4	7200	-0.0024
6.12E-5	-1.6E-4	7000	-0.00224
6.14E-5	-1.6E-4	6800	-0.00224
6.16E-5	-1.6E-4	7000	-0.0024
6.18E-5	-1.6E-4	7000	-0.00256
6.2E-5	-3.2E-4	6800	-0.00256
6.22E-5	-1.6E-4	6800	-0.0024
6.24E-5	-1.6E-4	7000	-0.00272
6.26E-5	-3.2E-4	6800	-0.00256
6.28E-5	-1.6E-4	7000	-0.00256
6.3E-5	-3.2E-4	6800	-0.00288
6.32E-5	-3.2E-4	6600	-0.00288
6.34E-5	-3.2E-4	6600	-0.00304
6.36E-5	-3.2E-4	6800	-0.00304
6.38E-5	-3.2E-4	6600	-0.00288
6.4E-5	-4.8E-4	6600	-0.00288
6.42E-5	-4.8E-4	6600	-0.00288
6.44E-5	-1.6E-4	6600	-0.00304
6.46E-5	-4.8E-4	6400	-0.00304
6.48E-5	-4.8E-4	6600	-0.00288
6.5E-5	-3.2E-4	6400	-0.0032
6.52E-5	-1.6E-4	6400	-0.00304
6.54E-5	-4.8E-4	6400	-0.00304
6.56E-5	-4.8E-4	6600	-0.0032
6.58E-5	-3.2E-4	6600	-0.0032
6.6E-5	-3.2E-4	6600	-0.00336
6.62E-5	-4.8E-4	6400	-0.0032
6.64E-5	-4.8E-4	6200	-0.00336
6.66E-5	-4.8E-4	6200	-0.0032
6.68E-5	-4.8E-4	6400	-0.00336
6.7E-5	-4.8E-4	6400	-0.00352
6.72E-5	-6.4E-4	6200	-0.00352
6.74E-5	-4.8E-4	6000	-0.00352
6.76E-5	-8E-4	6000	-0.00352
6.78E-5	0	6400	-0.00368
6.8E-5	-4.8E-4	5800	-0.00368
6.82E-5	-6.4E-4	5800	-0.00352
6.84E-5	-4.8E-4	6200	-0.00352
6.86E-5	-3.2E-4	5800	-0.00352
6.88E-5	-4.8E-4	6000	-0.00352
6.9E-5	-4.8E-4	5800	-0.00352
6.92E-5	-4.8E-4	5800	-0.00384
6.94E-5	-4.8E-4	6400	-0.00384
6.96E-5	-6.4E-4	5400	-0.00384
6.98E-5	-4.8E-4	6000	-0.00368
7E-5	-6.4E-4	5800	-0.00368
7.02E-5	-4.8E-4	5600	-0.00384
7.04E-5	-6.4E-4	5600	-0.00384
7.06E-5	-6.4E-4	5800	-0.004
7.08E-5	-4.8E-4	5600	-0.00384
7.1E-5	-3.2E-4	5600	-0.004
7.12E-5	-6.4E-4	5600	-0.00416
7.14E-5	-6.4E-4	5400	-0.00448
7.16E-5	-6.4E-4	5400	-0.00416
7.18E-5	-6.4E-4	5200	-0.00416
7.2E-5	-6.4E-4	5200	-0.00432
7.22E-5	-8E-4	5200	-0.00432
7.24E-5	-6.4E-4	5400	-0.00416
7.26E-5	-6.4E-4	5200	-0.00448
7.28E-5	-4.8E-4	5000	-0.00448
7.3E-5	-8E-4	5000	-0.00448
7.32E-5	-8E-4	5200	-0.00464
7.34E-5	-8E-4	4800	-0.00448
7.36E-5	-8E-4	5000	-0.00464
7.38E-5	-8E-4	4800	-0.00464
7.4E-5	-9.6E-4	5000	-0.00464
7.42E-5	-6.4E-4	4800	-0.00448
7.44E-5	-6.4E-4	4800	-0.00464
7.46E-5	-6.4E-4	4600	-0.00464
7.48E-5	-4.8E-4	5000	-0.00464
7.5E-5	-8E-4	4600	-0.00464
7.52E-5	-8E-4	4600	-0.00464
7.54E-5	-4.8E-4	4400	-0.0048
7.56E-5	-6.4E-4	4600	-0.0048
7.58E-5	-8E-4	4600	-0.0048
7.6E-5	-8E-4	4600	-0.0048
7.62E-5	-9.6E-4	4400	-0.00512
7.64E-5	-6.4E-4	4200	-0.00496
7.66E-5	-8E-4	4400	-0.00496
7.68E-5	-8E-4	4600	-0.00496
7.7E-5	-9.6E-4	4200	-0.00496
7.72E-5	-9.6E-4	4000	-0.00496
7.74E-5	-9.6E-4	4000	-0.00496
7.76E-5	-6.4E-4	4000	-0.00512
7.78E-5	-8E-4	4000	-0.00496
7.8E-5	-8E-4	4000	-0.00528
7.82E-5	-8E-4	3800	-0.00512
7.84E-5	-9.6E-4	4000	-0.00528
7.86E-5	-9.6E-4	3800	-0.00512
7.88E-5	-9.6E-4	3800	-0.00512
7.9E-5	-9.6E-4	3800	-0.00528
7.92E-5	-8E-4	4000	-0.00528
7.94E-5	-8E-4	3800	-0.00544
7.96E-5	-9.6E-4	3600	-0.00544
7.98E-5	-9.6E-4	3200	-0.00528
8E-5	-8E-4	3400	-0.00512
8.02E-5	-0.00112	3800	-0.00512
8.04E-5	-0.00112	3600	-0.0056
8.06E-5	-9.6E-4	3600	-0.0056
8.08E-5	-9.6E-4	3600	-0.00544
8.1E-5	-0.00112	3600	-0.00544
8.12E-5	-8E-4	3200	-0.0056
8.14E-5	-8E-4	3400	-0.0056
8.16E-5	-9.6E-4	3600	-0.0056
8.18E-5	-0.00112	3200	-0.0056
8.2E-5	-9.6E-4	3200	-0.0056
8.22E-5	-9.6E-4	3000	-0.0056
8.24E-5	-9.6E-4	3200	-0.0056
8.26E-5	-6.4E-4	3200	-0.0056
8.28E-5	-0.00112	2800	-0.00576
8.3E-5	-9.6E-4	2800	-0.00576
8.32E-5	-9.6E-4	2800	-0.0056
8.34E-5	-0.00112	2600	-0.0056
8.36E-5	-9.6E-4	2600	-0.00576
8.38E-5	-0.00112	2600	-0.0056
8.4E-5	-0.00112	2600	-0.00576
8.42E-5	-8E-4	2600	-0.00576
8.44E-5	-9.6E-4	2400	-0.00592
8.46E-5	-9.6E-4	2600	-0.00592
8.48E-5	-8E-4	2400	-0.00576
8.5E-5	-6.4E-4	2200	-0.00576
8.52E-5	-0.00128	2400	-0.00592
8.54E-5	-9.6E-4	2400	-0.00576
8.56E-5	-9.6E-4	2600	-0.00592
8.58E-5	-0.00112	2400	-0.00608
8.6E-5	-8E-4	2200	-0.00592
8.62E-5	-0.00112	2000	-0.00592
8.64E-5	-0.00112	2000	-0.00592
8.66E-5	-9.6E-4	1800	-0.00608
8.68E-5	-9.6E-4	2000	-0.00608
8.7E-5	-9.6E-4	1600	-0.00592
8.72E-5	-8E-4	1800	-0.00576
8.74E-5	-0.00128	1800	-0.00624
8.76E-5	-8E-4	1800	-0.00608
8.78E-5	-8E-4	1600	-0.00608
8.8E-5	-8E-4	1400	-0.00608
8.82E-5	-8E-4	1600	-0.00608
8.84E-5	-8E-4	1400	-0.00608
8.86E-5	-9.6E-4	1400	-0.00608
8.88E-5	-0.00112	1600	-0.00592
8.9E-5	-0.00128	1400	-0.00608
8.92E-5	-9.6E-4	1400	-0.00624
8.94E-5	-0.00112	1200	-0.00624
8.96E-5	-0.00112	1200	-0.00624
8.98E-5	-0.00112	1000	-0.00624
9E-5	-0.00112	1200	-0.00592
9.02E-5	-0.00128	1000	-0.00624
9.04E-5	-0.00128	1000	-0.00624
9.06E-5	-0.00112	800	-0.00608
9.08E-5	-9.6E-4	1000	-0.00624
9.1E-5	-0.00128	800	-0.00624
9.12E-5	-9.6E-4	600	-0.0064
9.14E-5	-9.6E-4	600	-0.00624
9.16E-5	-0.00112	600	-0.00624
9.18E-5	-0.00112	400	-0.00624
9.2E-5	-0.00112	400	-0.00624
9.22E-5	-0.00112	600	-0.00656
9.24E-5	-0.00128	400	-0.00624
9.26E-5	-9.6E-4	600	-0.0064
9.28E-5	-0.00128	200	-0.0064
9.3E-5	-0.00144	200	-0.00624
9.32E-5	-9.6E-4	200	-0.00624
9.34E-5	-0.00128	0	-0.00624
9.36E-5	-0.00128	0	-0.00624
9.38E-5	-0.00112	0	-0.0064
9.4E-5	-0.00112	200	-0.0064
9.42E-5	-0.00112	-200	-0.00624
9.44E-5	-0.00112	-200	-0.00624
9.46E-5	-0.00112	-200	-0.0064
9.48E-5	-9.6E-4	-200	-0.00624
9.5E-5	-0.00112	-400	-0.00624
9.52E-5	-8E-4	-400	-0.0064
9.54E-5	-9.6E-4	-400	-0.00624
9.56E-5	-0.00112	-400	-0.00624
9.58E-5	-0.00112	-400	-0.00624
9.6E-5	-0.00128	-600	-0.0064
9.62E-5	-0.00128	-600	-0.00624
9.64E-5	-0.00128	-600	-0.0064
9.66E-5	-0.00112	-800	-0.00624
9.68E-5	-0.00128	-800	-0.0064
9.7E-5	-0.00144	-1000	-0.00624
9.72E-5	-0.00128	-1000	-0.00624
9.74E-5	-9.6E-4	-1000	-0.00624
9.76E-5	-9.6E-4	-1000	-0.0064
9.78E-5	-0.00112	-1200	-0.0064
9.8E-5	-0.00112	-1000	-0.00624
9.82E-5	-0.00144	-1000	-0.00624
9.84E-5	-0.00128	-1000	-0.00608
9.86E-5	-0.00128	-1200	-0.00624
9.88E-5	-0.00112	-1200	-0.0064
9.9E-5	-9.6E-4	-1200	-0.0064
9.92E-5	-0.00112	-1400	-0.0064
9.94E-5	-0.00128	-1600	-0.0064
9.96E-5	-0.00128	-1600	-0.0064
9.98E-5	-0.00128	-1800	-0.00608
1E-4	-0.00128	-1600	-0.0064
1.002E-4	-0.00144	-1800	-0.00624
1.004E-4	-0.00144	-1600	-0.00624
1.006E-4	-0.00112	-1800	-0.00624
1.008E-4	-0.00112	-1800	-0.00608
1.01E-4	-0.00128	-2000	-0.00624
1.012E-4	-0.00128	-2200	-0.00624
1.014E-4	-0.00112	-2000	-0.00592
1.016E-4	-0.00128	-2000	-0.00624
1.018E-4	-0.00128	-2200	-0.00624
1.02E-4	-0.00144	-2200	-0.00624
1.022E-4	-0.00112	-2200	-0.00624
1.024E-4	-9.6E-4	-2200	-0.00608
1.026E-4	-0.00128	-2400	-0.00624
1.028E-4	-0.00112	-2400	-0.00608
1.03E-4	-0.00128	-2600	-0.00608
1.032E-4	-0.00112	-2600	-0.00608
1.034E-4	-0.00128	-2800	-0.0064
1.036E-4	-0.00128	-2600	-0.00608
1.038E-4	-0.00128	-2600	-0.00608
1.04E-4	-0.00112	-2800	-0.00608
1.042E-4	-0.00112	-2600	-0.00624
1.044E-4	-0.00128	-2800	-0.00624
1.046E-4	-0.00112	-2800	-0.00592
1.048E-4	-0.00112	-3200	-0.00608
1.05E-4	-0.00128	-2800	-0.00608
1.052E-4	-0.00112	-3000	-0.00608
1.054E-4	-9.6E-4	-2800	-0.00592
1.056E-4	-0.00112	-2800	-0.00608
1.058E-4	-0.00112	-3000	-0.00592
1.06E-4	-0.00112	-3400	-0.00592
1.062E-4	-0.00112	-3400	-0.00592
1.064E-4	-9.6E-4	-3400	-0.00608
1.066E-4	-0.00144	-3200	-0.00592
1.068E-4	-0.00112	-3400	-0.00576
1.07E-4	-9.6E-4	-3600	-0.00576
1.072E-4	-0.00128	-3600	-0.00608
1.074E-4	-8E-4	-3400	-0.00592
1.076E-4	-9.6E-4	-3800	-0.00592
1.078E-4	-0.00112	-3800	-0.00576
1.08E-4	-9.6E-4	-3600	-0.00576
1.082E-4	-8E-4	-4000	-0.0056
1.084E-4	-0.00128	-3600	-0.0056
1.086E-4	-0.00112	-3600	-0.0056
1.088E-4	-0.00128	-4000	-0.00576
1.09E-4	-9.6E-4	-3800	-0.00576
1.092E-4	-0.00112	-4000	-0.0056
1.094E-4	-9.6E-4	-3800	-0.0056
1.096E-4	-0.00112	-4000	-0.0056
1.098E-4	-0.00128	-4000	-0.0056
1.1E-4	-0.00112	-4200	-0.00544
1.102E-4	-0.00128	-4400	-0.00544
1.104E-4	-9.6E-4	-4200	-0.00544
1.106E-4	-8E-4	-4400	-0.00544
1.108E-4	-0.00112	-4400	-0.0056
1.11E-4	-9.6E-4	-4400	-0.00544
1.112E-4	-0.00112	-4400	-0.00528
1.114E-4	-9.6E-4	-4600	-0.0056
1.116E-4	-9.6E-4	-4800	-0.00544
1.118E-4	-9.6E-4	-4800	-0.00528
1.12E-4	-0.00112	-4600	-0.0056
1.122E-4	-9.6E-4	-4600	-0.00544
1.124E-4	-9.6E-4	-4600	-0.00544
1.126E-4	-0.00112	-5000	-0.00544
1.128E-4	-0.00112	-5000	-0.00544
1.13E-4	-0.00112	-4800	-0.00544
1.132E-4	-0.00112	-5000	-0.00528
1.134E-4	-0.00128	-5000	-0.00528
1.136E-4	-0.00128	-5000	-0.00512
1.138E-4	-0.00112	-5000	-0.00528
1.14E-4	-0.00112	-5000	-0.00528
1.142E-4	-9.6E-4	-5000	-0.00512
1.144E-4	-0.00112	-5200	-0.00512
1.146E-4	-0.00112	-5200	-0.00528
1.148E-4	-0.00112	-5200	-0.00496
1.15E-4	-9.6E-4	-5400	-0.00496
1.152E-4	-8E-4	-5400	-0.00512
1.154E-4	-9.6E-4	-5400	-0.00496
1.156E-4	-9.6E-4	-5400	-0.00496
1.158E-4	-0.00112	-5600	-0.00496
1.16E-4	-9.6E-4	-5400	-0.00496
1.162E-4	-0.00112	-5600	-0.0048
1.164E-4	-0.00112	-5400	-0.00496
1.166E-4	-0.00112	-5400	-0.0048
1.168E-4	-9.6E-4	-5800	-0.0048
1.17E-4	-0.00112	-5600	-0.0048
1.172E-4	-8E-4	-6000	-0.0048
1.174E-4	-8E-4	-5600	-0.0048
1.176E-4	-6.4E-4	-6000	-0.0048
1.178E-4	-0.00112	-5800	-0.00448
1.18E-4	-9.6E-4	-5800	-0.00464
1.182E-4	-9.6E-4	-5800	-0.00448
1.184E-4	-9.6E-4	-5800	-0.00496
1.186E-4	-8E-4	-6000	-0.0048
1.188E-4	-8E-4	-6000	-0.00448
1.19E-4	-9.6E-4	-6000	-0.0048
1.192E-4	-9.6E-4	-6400	-0.00464
1.194E-4	-0.00112	-6200	-0.00432
1.196E-4	-8E-4	-6200	-0.00432
1.198E-4	-0.00112	-6200	-0.00432
1.2E-4	-0.00112	-6000	-0.00448
1.202E-4	-9.6E-4	-6200	-0.00448
1.204E-4	-9.6E-4	-6200	-0.00432
1.206E-4	-8E-4	-6400	-0.00416
1.208E-4	-9.6E-4	-6600	-0.00416
1.21E-4	-9.6E-4	-6600	-0.00416
1.212E-4	-0.00112	-6400	-0.00432
1.214E-4	-0.00112	-6400	-0.00416
1.216E-4	-0.00112	-6400	-0.004
1.218E-4	-8E-4	-6600	-0.00416
1.22E-4	-9.6E-4	-6600	-0.004
1.222E-4	-8E-4	-6400	-0.00384
1.224E-4	-8E-4	-6600	-0.00384
1.226E-4	-9.6E-4	-6600	-0.00384
1.228E-4	-9.6E-4	-6600	-0.00384
1.23E-4	-6.4E-4	-6600	-0.00416
1.232E-4	-0.00128	-6600	-0.00368
1.234E-4	-8E-4	-6600	-0.00384
1.236E-4	-8E-4	-6800	-0.00384
1.238E-4	-8E-4	-6600	-0.00368
1.24E-4	-8E-4	-6800	-0.00368
1.242E-4	-8E-4	-6800	-0.00384
1.244E-4	-8E-4	-6800	-0.00368
1.246E-4	-8E-4	-7000	-0.00368
1.248E-4	-9.6E-4	-7000	-0.00368
1.25E-4	-8E-4	-7000	-0.00336
1.252E-4	-6.4E-4	-7000	-0.00336
1.254E-4	-9.6E-4	-7000	-0.00336
1.256E-4	-8E-4	-7000	-0.00336
1.258E-4	-6.4E-4	-7200	-0.00336
1.26E-4	-4.8E-4	-7000	-0.00336
1.262E-4	-6.4E-4	-7200	-0.00336
1.264E-4	-6.4E-4	-7000	-0.00336
1.266E-4	-8E-4	-7200	-0.00304
1.268E-4	-4.8E-4	-7400	-0.00336
1.27E-4	-6.4E-4	-7400	-0.0032
1.272E-4	-3.2E-4	-7400	-0.00304
1.274E-4	-6.4E-4	-7200	-0.00304
1.276E-4	-4.8E-4	-7400	-0.00304
1.278E-4	-3.2E-4	-7200	-0.00288
1.28E-4	-6.4E-4	-7400	-0.00304
1.282E-4	-6.4E-4	-7400	-0.00272
1.284E-4	-6.4E-4	-7200	-0.00272
1.286E-4	-8E-4	-7200	-0.00288
1.288E-4	-3.2E-4	-7200	-0.0032
1.29E-4	-6.4E-4	-7200	-0.00272
1.292E-4	-6.4E-4	-7200	-0.00256
1.294E-4	-9.6E-4	-7600	-0.00256
1.296E-4	-6.4E-4	-7400	-0.00256
1.298E-4	-3.2E-4	-7600	-0.00256
1.3E-4	-8E-4	-7400	-0.00272
1.302E-4	-4.8E-4	-7400	-0.00256
1.304E-4	-3.2E-4	-7600	-0.00224
1.306E-4	-4.8E-4	-7600	-0.0024
1.308E-4	-3.2E-4	-7600	-0.00224
1.31E-4	-3.2E-4	-7600	-0.00208
1.312E-4	-3.2E-4	-7600	-0.00224
1.314E-4	-8E-4	-7600	-0.00224
1.316E-4	-6.4E-4	-7600	-0.00208
1.318E-4	-8E-4	-7600	-0.00224
1.32E-4	-6.4E-4	-7800	-0.00208
1.322E-4	-3.2E-4	-7800	-0.00192
1.324E-4	-6.4E-4	-7800	-0.00176
1.326E-4	-6.4E-4	-7600	-0.00192
1.328E-4	-6.4E-4	-7800	-0.00208
1.33E-4	-4.8E-4	-7600	-0.00176
1.332E-4	-4.8E-4	-7600	-0.00192
1.334E-4	-6.4E-4	-7600	-0.00192
1.336E-4	-4.8E-4	-7800	-0.00176
1.338E-4	-3.2E-4	-7800	-0.00176
1.34E-4	-4.8E-4	-7800	-0.0016
1.342E-4	-6.4E-4	-7800	-0.0016
1.344E-4	-3.2E-4	-7800	-0.0016
1.346E-4	-3.2E-4	-8000	-0.00144
1.348E-4	-1.6E-4	-7800	-0.00128
1.35E-4	-3.2E-4	-7800	-0.00144
1.352E-4	-3.2E-4	-8000	-0.00128
1.354E-4	-3.2E-4	-7800	-0.00144
1.356E-4	-3.2E-4	-7800	-0.0032
1.358E-4	4.8E-4	-7600	-0.00176
1.36E-4	1.6E-4	-7800	-0.00128
1.362E-4	-3.2E-4	-7600	-0.00128
1.364E-4	-1.6E-4	-7600	-0.00128
1.366E-4	-4.8E-4	-7800	-0.00112
1.368E-4	-4.8E-4	-7800	-9.6E-4
1.37E-4	-1.6E-4	-7800	-9.6E-4
1.372E-4	-1.6E-4	-7800	-0.00112
1.374E-4	-3.2E-4	-8200	-8E-4
1.376E-4	-3.2E-4	-7800	-6.4E-4
1.378E-4	-3.2E-4	-7800	-8E-4
1.38E-4	-3.2E-4	-8000	-6.4E-4
1.382E-4	-1.6E-4	-7800	-6.4E-4
1.384E-4	-4.8E-4	-7800	-6.4E-4
1.386E-4	-3.2E-4	-7800	-6.4E-4
1.388E-4	-1.6E-4	-8000	-6.4E-4
1.39E-4	-1.6E-4	-7800	-4.8E-4
1.392E-4	-3.2E-4	-8000	-4.8E-4
1.394E-4	0	-7800	-4.8E-4
1.396E-4	-3.2E-4	-7800	-3.2E-4
1.398E-4	-4.8E-4	-8000	-4.8E-4
1.4E-4	-1.6E-4	-7800	-6.4E-4
1.402E-4	1.6E-4	-7800	-9.6E-4
1.404E-4	3.2E-4	-8000	-0.00112
1.406E-4	1.6E-4	-8000	-8E-4
1.408E-4	6.4E-4	-7800	-0.00112
1.41E-4	0	-7800	-3.2E-4
1.412E-4	0	-8000	0
1.414E-4	1.6E-4	-7800	1.6E-4
1.416E-4	1.6E-4	-7800	0
1.418E-4	0	-8000	0
1.42E-4	-1.6E-4	-7600	3.2E-4
1.422E-4	-1.6E-4	-8000	1.6E-4
1.424E-4	-3.2E-4	-7800	3.2E-4
1.426E-4	-1.6E-4	-8000	3.2E-4
1.428E-4	0	-7600	3.2E-4
1.43E-4	-1.6E-4	-7800	4.8E-4
