
"Time";"NO";"NO2";"CO";"NOx";"PumpFlow";
"10/22/2018 16:18:17";"324";"126";"8";"450";"94.7";
"10/22/2018 16:18:18";"323";"126";"8";"449";"94.2";
"10/22/2018 16:18:19";"323";"126";"6";"449";"93.8";
"10/22/2018 16:18:20";"323";"126";"6";"449";"93.8";
"10/22/2018 16:18:21";"323";"126";"6";"449";"94.0";
"10/22/2018 16:18:22";"323";"126";"6";"449";"94.5";
"10/22/2018 16:18:23";"323";"125";"6";"448";"95.0";
"10/22/2018 16:18:24";"324";"125";"8";"449";"95.6";
"10/22/2018 16:18:25";"324";"126";"9";"450";"96.2";
"10/22/2018 16:18:27";"324";"126";"9";"450";"96.6";
"10/22/2018 16:18:28";"324";"126";"9";"450";"97.0";
"10/22/2018 16:18:29";"324";"126";"9";"450";"97.3";
"10/22/2018 16:18:30";"324";"126";"10";"450";"97.4";
"10/22/2018 16:18:31";"324";"126";"9";"450";"97.5";
"10/22/2018 16:18:32";"324";"126";"9";"450";"97.2";
"10/22/2018 16:18:33";"324";"126";"9";"450";"96.9";
"10/22/2018 16:18:34";"323";"126";"9";"449";"96.6";
"10/22/2018 16:18:35";"323";"126";"11";"449";"96.1";
"10/22/2018 16:18:36";"323";"126";"11";"449";"95.6";
"10/22/2018 16:18:37";"323";"127";"11";"450";"95.0";
"10/22/2018 16:18:38";"323";"127";"11";"450";"94.5";
"10/22/2018 16:18:40";"323";"127";"11";"450";"94.1";
"10/22/2018 16:18:41";"323";"127";"10";"450";"93.7";
"10/22/2018 16:18:42";"323";"127";"10";"450";"93.6";
"10/22/2018 16:18:43";"323";"127";"11";"450";"93.6";
"10/22/2018 16:18:44";"323";"127";"11";"450";"93.9";
"10/22/2018 16:18:45";"323";"127";"11";"450";"94.9";
"10/22/2018 16:18:46";"323";"127";"10";"450";"95.4";
"10/22/2018 16:18:47";"323";"127";"10";"450";"95.9";
"10/22/2018 16:18:48";"323";"127";"10";"450";"96.3";
"10/22/2018 16:18:49";"324";"127";"11";"451";"96.7";
"10/22/2018 16:18:50";"324";"127";"11";"451";"96.9";
"10/22/2018 16:18:52";"324";"127";"10";"451";"97.1";
"10/22/2018 16:18:53";"324";"127";"9";"451";"97.2";
"10/22/2018 16:18:54";"323";"127";"9";"450";"97.2";
"10/22/2018 16:18:55";"323";"127";"9";"450";"97.1";
"10/22/2018 16:18:56";"323";"127";"9";"450";"96.8";
"10/22/2018 16:18:57";"322";"127";"9";"449";"96.4";
"10/22/2018 16:18:58";"322";"127";"9";"449";"95.4";
"10/22/2018 16:18:59";"322";"127";"9";"449";"94.9";
"10/22/2018 16:19:00";"321";"127";"9";"448";"94.3";
"10/22/2018 16:19:01";"321";"127";"9";"448";"93.8";
"10/22/2018 16:19:03";"321";"127";"10";"448";"93.5";
"10/22/2018 16:19:04";"321";"127";"10";"448";"93.4";
"10/22/2018 16:19:05";"320";"127";"10";"447";"93.4";
"10/22/2018 16:19:06";"321";"127";"10";"448";"93.7";
"10/22/2018 16:19:07";"321";"127";"10";"448";"94.2";
"10/22/2018 16:19:08";"321";"127";"10";"448";"95.3";
"10/22/2018 16:19:09";"321";"127";"11";"448";"95.8";
"10/22/2018 16:19:10";"321";"127";"11";"448";"96.3";
"10/22/2018 16:19:11";"321";"127";"11";"448";"96.7";
"10/22/2018 16:19:12";"321";"127";"11";"448";"96.9";
"10/22/2018 16:19:13";"321";"127";"11";"448";"97.1";
"10/22/2018 16:19:14";"321";"127";"11";"448";"97.1";
"10/22/2018 16:19:16";"321";"127";"11";"448";"97.0";
"10/22/2018 16:19:17";"320";"127";"11";"448";"96.8";
"10/22/2018 16:19:18";"320";"128";"11";"448";"96.5";
"10/22/2018 16:19:19";"320";"128";"11";"448";"95.9";
"10/22/2018 16:19:20";"320";"128";"11";"448";"95.3";
"10/22/2018 16:19:21";"319";"128";"11";"447";"94.1";
"10/22/2018 16:19:22";"319";"128";"11";"447";"93.6";
"10/22/2018 16:19:23";"319";"128";"12";"447";"93.4";
"10/22/2018 16:19:24";"319";"128";"12";"447";"93.4";
"10/22/2018 16:19:25";"319";"128";"11";"447";"93.7";
"10/22/2018 16:19:26";"319";"128";"11";"447";"94.2";
"10/22/2018 16:19:28";"320";"128";"11";"448";"94.9";
"10/22/2018 16:19:29";"320";"128";"12";"448";"95.4";
"10/22/2018 16:19:30";"320";"127";"13";"447";"95.9";
"10/22/2018 16:19:31";"321";"128";"13";"449";"96.3";
"10/22/2018 16:19:32";"321";"128";"12";"449";"96.6";
"10/22/2018 16:19:33";"322";"127";"11";"449";"96.9";
"10/22/2018 16:19:34";"322";"128";"11";"450";"97.0";
"10/22/2018 16:19:35";"323";"128";"11";"451";"96.9";
"10/22/2018 16:19:36";"324";"128";"11";"452";"96.7";
"10/22/2018 16:19:37";"325";"128";"11";"453";"96.4";
"10/22/2018 16:19:38";"325";"128";"12";"453";"96.1";
"10/22/2018 16:19:39";"326";"128";"12";"454";"95.8";
"10/22/2018 16:19:41";"327";"128";"12";"455";"95.5";
"10/22/2018 16:19:42";"328";"128";"12";"456";"95.3";
"10/22/2018 16:19:43";"330";"128";"12";"458";"95.2";
"10/22/2018 16:19:44";"331";"128";"11";"459";"95.2";
"10/22/2018 16:20:14";"411";"109";"9";"520";"96.6";
"10/22/2018 16:20:15";"413";"108";"9";"521";"96.8";
"10/22/2018 16:20:16";"415";"108";"10";"523";"96.9";
"10/22/2018 16:20:17";"417";"107";"11";"524";"96.9";
"10/22/2018 16:20:18";"417";"107";"11";"524";"96.8";
"10/22/2018 16:20:19";"421";"105";"11";"526";"96.7";
"10/22/2018 16:20:21";"422";"105";"11";"527";"96.6";
"10/22/2018 16:20:22";"424";"104";"11";"528";"96.4";
"10/22/2018 16:20:23";"427";"103";"10";"529";"96.1";
"10/22/2018 16:20:24";"429";"102";"10";"531";"95.9";
"10/22/2018 16:20:25";"430";"102";"10";"532";"95.7";
"10/22/2018 16:20:26";"432";"101";"10";"533";"95.5";
"10/22/2018 16:20:27";"432";"101";"10";"533";"95.4";
"10/22/2018 16:20:28";"433";"100";"10";"533";"95.4";
"10/22/2018 16:20:29";"434";"100";"10";"534";"95.4";
"10/22/2018 16:20:30";"434";"100";"11";"534";"95.5";
"10/22/2018 16:20:31";"436";"99";"11";"535";"95.6";
"10/22/2018 16:20:32";"436";"99";"11";"535";"95.7";
"10/22/2018 16:20:34";"438";"98";"11";"536";"95.8";
"10/22/2018 16:20:35";"440";"98";"10";"537";"95.9";
"10/22/2018 16:20:36";"441";"97";"10";"538";"96.0";
"10/22/2018 16:20:37";"443";"97";"10";"540";"96.0";
"10/22/2018 16:20:38";"445";"97";"10";"542";"96.1";
"10/22/2018 16:20:39";"447";"96";"9";"543";"96.0";
"10/22/2018 16:20:40";"448";"95";"10";"543";"95.8";
"10/22/2018 16:20:41";"450";"95";"10";"545";"95.6";
"10/22/2018 16:20:42";"450";"94";"11";"544";"95.2";
"10/22/2018 16:20:43";"450";"94";"12";"544";"94.8";
"10/22/2018 16:20:44";"454";"93";"12";"547";"94.2";
"10/22/2018 16:20:46";"455";"93";"11";"548";"93.7";
"10/22/2018 16:20:47";"458";"92";"11";"548";"93.2";
"10/22/2018 16:20:48";"459";"91";"10";"550";"92.8";
"10/22/2018 16:20:49";"460";"91";"10";"551";"92.8";
"10/22/2018 16:20:50";"461";"90";"10";"551";"92.9";
"10/22/2018 16:20:51";"462";"90";"9";"552";"94.0";
"10/22/2018 16:20:52";"463";"89";"9";"552";"94.7";
"10/22/2018 16:20:53";"464";"89";"10";"553";"95.2";
"10/22/2018 16:20:54";"465";"88";"11";"553";"95.8";
"10/22/2018 16:20:55";"466";"88";"12";"554";"96.2";
"10/22/2018 16:20:56";"466";"88";"11";"554";"96.6";
"10/22/2018 16:20:58";"467";"87";"11";"554";"96.8";
"10/22/2018 16:20:59";"468";"87";"10";"555";"96.8";
"10/22/2018 16:21:00";"470";"87";"9";"557";"96.8";
"10/22/2018 16:21:01";"471";"86";"9";"557";"96.7";
"10/22/2018 16:21:02";"472";"86";"9";"558";"96.3";
"10/22/2018 16:21:03";"474";"85";"9";"559";"96.0";
"10/22/2018 16:21:04";"475";"85";"9";"560";"95.8";
"10/22/2018 16:21:05";"476";"84";"9";"560";"95.6";
"10/22/2018 16:21:06";"476";"84";"9";"560";"95.4";
"10/22/2018 16:21:07";"478";"83";"10";"561";"95.3";
"10/22/2018 16:21:09";"478";"83";"10";"561";"95.2";
"10/22/2018 16:21:10";"479";"82";"11";"561";"95.2";
"10/22/2018 16:21:11";"479";"82";"10";"561";"95.2";
"10/22/2018 16:21:12";"480";"81";"10";"561";"95.2";
"10/22/2018 16:21:13";"480";"81";"10";"561";"95.3";
"10/22/2018 16:21:14";"481";"81";"9";"562";"95.6";
"10/22/2018 16:21:15";"482";"81";"9";"563";"95.8";
"10/22/2018 16:21:16";"482";"81";"9";"563";"96.0";
"10/22/2018 16:21:17";"483";"80";"10";"563";"96.2";
"10/22/2018 16:21:18";"483";"80";"9";"563";"96.3";
"10/22/2018 16:21:19";"485";"80";"10";"565";"96.4";
"10/22/2018 16:21:21";"486";"79";"10";"565";"96.4";
"10/22/2018 16:21:22";"488";"78";"10";"566";"96.3";
"10/22/2018 16:21:23";"489";"78";"10";"567";"96.1";
"10/22/2018 16:21:24";"491";"78";"9";"569";"95.7";
"10/22/2018 16:21:25";"491";"77";"9";"568";"95.2";
"10/22/2018 16:21:26";"492";"77";"9";"569";"94.1";
"10/22/2018 16:21:27";"493";"76";"9";"569";"93.5";
"10/22/2018 16:21:28";"494";"76";"9";"570";"93.0";
"10/22/2018 16:21:29";"494";"76";"9";"570";"92.7";
"10/22/2018 16:21:30";"497";"75";"9";"572";"92.7";
"10/22/2018 16:21:31";"498";"75";"9";"573";"92.9";
"10/22/2018 16:21:33";"499";"74";"9";"573";"93.3";
"10/22/2018 16:21:34";"501";"73";"9";"574";"93.9";
"10/22/2018 16:21:35";"502";"73";"9";"575";"94.6";
"10/22/2018 16:21:36";"503";"73";"9";"576";"95.1";
"10/22/2018 16:21:37";"504";"72";"8";"576";"95.7";
"10/22/2018 16:21:38";"505";"72";"6";"577";"96.5";
"10/22/2018 16:21:39";"506";"72";"6";"578";"96.7";
"10/22/2018 16:21:40";"506";"71";"6";"577";"96.8";
"10/22/2018 16:21:41";"506";"71";"6";"577";"96.8";
"10/22/2018 16:21:42";"508";"71";"6";"579";"96.7";
"10/22/2018 16:21:43";"508";"70";"6";"578";"96.5";
"10/22/2018 16:21:45";"509";"70";"5";"579";"96.2";
"10/22/2018 16:21:46";"510";"69";"5";"579";"96.0";
"10/22/2018 16:21:47";"511";"69";"6";"580";"95.7";
"10/22/2018 16:21:48";"511";"69";"6";"580";"95.4";
"10/22/2018 16:21:49";"512";"68";"6";"580";"95.1";
"10/22/2018 16:21:50";"512";"68";"6";"580";"95.0";
"10/22/2018 16:21:51";"512";"68";"8";"580";"95.0";
"10/22/2018 16:21:52";"512";"67";"6";"579";"95.0";
"10/22/2018 16:21:53";"512";"67";"8";"579";"95.1";
"10/22/2018 16:21:54";"512";"67";"6";"579";"95.2";
"10/22/2018 16:21:56";"513";"67";"9";"580";"95.4";
"10/22/2018 16:21:57";"513";"67";"6";"580";"95.5";
"10/22/2018 16:21:58";"514";"66";"6";"580";"95.7";
"10/22/2018 16:21:59";"515";"66";"6";"581";"95.8";
"10/22/2018 16:22:00";"515";"66";"6";"581";"96.0";
"10/22/2018 16:22:01";"516";"65";"8";"581";"96.1";
"10/22/2018 16:22:02";"516";"65";"8";"581";"96.1";
"10/22/2018 16:22:03";"517";"65";"6";"582";"96.1";
"10/22/2018 16:22:04";"518";"64";"6";"582";"95.9";
"10/22/2018 16:22:05";"519";"64";"8";"583";"95.8";
"10/22/2018 16:22:06";"519";"64";"8";"583";"95.5";
"10/22/2018 16:22:08";"520";"63";"5";"583";"95.3";
"10/22/2018 16:22:09";"521";"63";"6";"584";"95.0";
"10/22/2018 16:22:10";"522";"62";"8";"584";"94.8";
"10/22/2018 16:22:11";"522";"62";"5";"584";"94.6";
"10/22/2018 16:22:12";"523";"62";"5";"585";"94.4";
"10/22/2018 16:22:13";"523";"61";"5";"584";"94.3";
"10/22/2018 16:22:14";"524";"61";"5";"585";"94.3";
"10/22/2018 16:22:15";"525";"61";"8";"586";"94.5";
"10/22/2018 16:22:16";"525";"60";"8";"585";"94.6";
"10/22/2018 16:22:17";"525";"60";"8";"585";"94.9";
"10/22/2018 16:22:18";"526";"60";"6";"586";"95.0";
"10/22/2018 16:22:19";"527";"60";"6";"587";"95.2";
"10/22/2018 16:22:21";"528";"59";"6";"587";"95.4";
"10/22/2018 16:22:22";"529";"59";"6";"588";"95.5";
"10/22/2018 16:22:23";"529";"58";"6";"587";"95.6";
"10/22/2018 16:22:24";"530";"58";"8";"588";"95.5";
"10/22/2018 16:22:25";"530";"58";"6";"588";"95.2";
"10/22/2018 16:22:26";"531";"58";"6";"589";"95.0";
"10/22/2018 16:22:27";"532";"57";"6";"589";"94.6";
"10/22/2018 16:22:28";"532";"57";"6";"589";"94.1";
"10/22/2018 16:22:29";"533";"57";"6";"590";"93.5";
"10/22/2018 16:22:30";"534";"56";"5";"590";"93.0";
"10/22/2018 16:22:32";"534";"56";"5";"590";"92.5";
"10/22/2018 16:22:33";"536";"55";"5";"591";"92.2";
"10/22/2018 16:22:34";"536";"55";"5";"591";"92.2";
"10/22/2018 16:22:35";"536";"55";"5";"591";"92.4";
"10/22/2018 16:22:36";"537";"55";"5";"592";"92.9";
"10/22/2018 16:22:37";"537";"55";"4";"592";"94.3";
"10/22/2018 16:22:38";"537";"54";"4";"591";"95.0";
"10/22/2018 16:22:39";"538";"54";"5";"592";"95.5";
"10/22/2018 16:22:40";"538";"54";"5";"592";"96.0";
"10/22/2018 16:22:41";"538";"54";"5";"592";"96.3";
"10/22/2018 16:22:42";"538";"53";"5";"591";"96.6";
"10/22/2018 16:22:44";"538";"53";"5";"591";"96.7";
"10/22/2018 16:22:45";"539";"53";"5";"592";"96.6";
"10/22/2018 16:22:46";"539";"53";"5";"592";"96.5";
"10/22/2018 16:22:47";"539";"53";"4";"592";"96.2";
"10/22/2018 16:22:48";"539";"53";"3";"592";"95.9";
"10/22/2018 16:22:49";"540";"52";"4";"592";"95.4";
"10/22/2018 16:22:50";"540";"52";"5";"592";"95.1";
"10/22/2018 16:22:51";"540";"52";"5";"592";"95.0";
"10/22/2018 16:22:52";"540";"52";"5";"592";"95.0";
"10/22/2018 16:22:53";"540";"52";"5";"592";"94.9";
"10/22/2018 16:22:54";"540";"51";"5";"591";"94.9";
"10/22/2018 16:22:55";"540";"51";"4";"591";"94.8";
"10/22/2018 16:22:57";"540";"51";"5";"591";"94.9";
"10/22/2018 16:22:58";"541";"51";"5";"591";"95.0";
"10/22/2018 16:22:59";"541";"51";"5";"592";"95.0";
"10/22/2018 16:23:00";"541";"51";"4";"592";"95.1";
"10/22/2018 16:23:01";"541";"51";"4";"592";"95.3";
"10/22/2018 16:23:02";"542";"50";"4";"592";"95.6";
"10/22/2018 16:23:03";"542";"50";"5";"592";"95.6";
"10/22/2018 16:23:04";"542";"50";"6";"592";"95.7";
"10/22/2018 16:23:05";"542";"50";"5";"592";"95.6";
"10/22/2018 16:23:06";"543";"50";"4";"593";"95.5";
"10/22/2018 16:23:07";"543";"50";"4";"593";"95.3";
"10/22/2018 16:23:09";"543";"50";"4";"593";"95.1";
"10/22/2018 16:23:10";"544";"49";"5";"593";"94.9";
"10/22/2018 16:23:11";"545";"49";"5";"594";"94.7";
"10/22/2018 16:23:12";"545";"49";"3";"594";"94.4";
"10/22/2018 16:23:13";"545";"48";"3";"593";"94.2";
"10/22/2018 16:23:14";"546";"48";"3";"594";"94.1";
"10/22/2018 16:23:15";"547";"48";"3";"595";"93.9";
"10/22/2018 16:23:16";"547";"47";"3";"594";"93.9";
"10/22/2018 16:23:17";"548";"47";"4";"595";"93.9";
"10/22/2018 16:23:18";"548";"47";"4";"595";"94.0";
"10/22/2018 16:23:19";"548";"47";"3";"595";"94.1";
"10/22/2018 16:23:20";"549";"47";"3";"596";"94.3";
"10/22/2018 16:23:21";"550";"46";"3";"596";"94.5";
"10/22/2018 16:23:23";"550";"46";"3";"596";"94.7";
"10/22/2018 16:23:24";"551";"46";"3";"597";"94.9";
"10/22/2018 16:23:25";"551";"46";"5";"597";"95.0";
"10/22/2018 16:23:26";"552";"45";"4";"597";"95.1";
"10/22/2018 16:23:27";"552";"45";"4";"597";"95.2";
"10/22/2018 16:23:28";"553";"45";"4";"598";"95.2";
"10/22/2018 16:23:29";"553";"45";"4";"598";"95.1";
"10/22/2018 16:23:30";"554";"45";"5";"599";"95.0";
"10/22/2018 16:23:31";"554";"45";"5";"599";"94.7";
"10/22/2018 16:23:32";"554";"44";"4";"598";"94.3";
"10/22/2018 16:23:33";"554";"44";"4";"598";"93.7";
"10/22/2018 16:23:35";"555";"44";"5";"599";"93.2";
"10/22/2018 16:23:36";"555";"44";"4";"599";"92.6";
"10/22/2018 16:23:37";"555";"43";"3";"598";"92.2";
"10/22/2018 16:23:38";"555";"43";"4";"598";"92.0";
"10/22/2018 16:23:39";"556";"43";"4";"599";"92.1";
"10/22/2018 16:23:40";"556";"43";"5";"599";"93.0";
"10/22/2018 16:23:41";"556";"43";"3";"599";"93.7";
"10/22/2018 16:23:42";"556";"43";"3";"599";"94.5";
"10/22/2018 16:23:43";"556";"43";"3";"599";"95.0";
"10/22/2018 16:23:44";"556";"42";"4";"598";"95.6";
"10/22/2018 16:23:45";"556";"42";"4";"598";"96.0";
"10/22/2018 16:23:46";"556";"42";"4";"598";"96.3";
"10/22/2018 16:23:48";"556";"42";"3";"598";"96.5";
"10/22/2018 16:23:49";"556";"42";"5";"598";"96.6";
"10/22/2018 16:23:50";"556";"41";"4";"597";"96.5";
"10/22/2018 16:23:51";"556";"41";"4";"597";"96.3";
"10/22/2018 16:23:52";"556";"41";"4";"597";"95.6";
"10/22/2018 16:23:53";"556";"41";"5";"597";"95.3";
"10/22/2018 16:23:54";"556";"41";"3";"597";"95.0";
"10/22/2018 16:23:55";"556";"41";"3";"597";"94.8";
"10/22/2018 16:23:56";"556";"41";"3";"597";"94.6";
"10/22/2018 16:23:57";"556";"41";"3";"597";"94.6";
"10/22/2018 16:23:58";"556";"40";"3";"596";"94.5";
"10/22/2018 16:23:59";"556";"40";"3";"596";"94.6";
"10/22/2018 16:24:01";"557";"40";"3";"597";"94.6";
"10/22/2018 16:24:02";"557";"40";"3";"597";"94.8";
"10/22/2018 16:24:03";"557";"40";"3";"597";"94.9";
"10/22/2018 16:24:04";"557";"40";"3";"597";"95.0";
"10/22/2018 16:24:05";"557";"39";"3";"596";"95.1";
"10/22/2018 16:24:06";"557";"39";"3";"596";"95.4";
"10/22/2018 16:24:07";"558";"39";"3";"597";"95.5";
"10/22/2018 16:24:08";"558";"39";"3";"597";"95.5";
"10/22/2018 16:24:09";"558";"39";"2";"597";"95.6";
"10/22/2018 16:24:10";"558";"39";"2";"597";"95.6";
"10/22/2018 16:24:11";"559";"39";"2";"598";"95.6";
"10/22/2018 16:24:12";"559";"39";"3";"598";"95.6";
"10/22/2018 16:24:14";"559";"38";"2";"597";"95.5";
"10/22/2018 16:24:15";"560";"38";"2";"598";"95.3";
"10/22/2018 16:24:16";"560";"38";"3";"598";"95.1";
"10/22/2018 16:24:17";"560";"38";"1";"598";"95.0";
"10/22/2018 16:24:18";"561";"38";"1";"599";"94.5";
"10/22/2018 16:24:19";"562";"37";"1";"599";"94.3";
"10/22/2018 16:24:20";"562";"37";"1";"599";"94.2";
"10/22/2018 16:24:21";"562";"37";"1";"599";"94.1";
"10/22/2018 16:24:22";"562";"37";"1";"599";"94.0";
"10/22/2018 16:24:23";"563";"37";"1";"600";"94.0";
"10/22/2018 16:24:24";"563";"36";"1";"599";"94.1";
"10/22/2018 16:24:26";"564";"36";"1";"600";"94.2";
"10/22/2018 16:24:27";"565";"35";"1";"600";"94.4";
"10/22/2018 16:24:28";"565";"35";"1";"600";"94.5";
"10/22/2018 16:24:29";"565";"35";"1";"600";"94.7";
"10/22/2018 16:24:30";"565";"35";"1";"600";"94.9";
"10/22/2018 16:24:31";"566";"35";"1";"601";"95.2";
"10/22/2018 16:24:32";"566";"35";"2";"601";"95.3";
"10/22/2018 16:24:33";"566";"35";"2";"601";"95.3";
"10/22/2018 16:24:34";"566";"35";"2";"601";"95.3";
"10/22/2018 16:24:35";"566";"34";"3";"600";"95.1";
"10/22/2018 16:24:36";"566";"34";"2";"600";"94.9";
"10/22/2018 16:24:37";"566";"34";"1";"600";"94.6";
"10/22/2018 16:24:39";"566";"34";"2";"600";"94.2";
"10/22/2018 16:24:40";"566";"34";"2";"600";"93.6";
"10/22/2018 16:24:41";"566";"34";"2";"600";"93.1";
"10/22/2018 16:24:42";"566";"34";"2";"600";"92.5";
"10/22/2018 16:24:43";"565";"34";"2";"599";"92.1";
"10/22/2018 16:24:44";"565";"34";"3";"599";"92.0";
"10/22/2018 16:24:45";"565";"34";"4";"599";"92.4";
"10/22/2018 16:24:46";"565";"34";"4";"599";"93.0";
"10/22/2018 16:24:47";"565";"34";"3";"599";"93.7";
"10/22/2018 16:24:48";"565";"34";"1";"599";"94.5";
"10/22/2018 16:24:49";"565";"34";"2";"599";"95.0";
"10/22/2018 16:24:50";"565";"34";"3";"599";"95.6";
"10/22/2018 16:24:52";"565";"33";"3";"598";"96.0";
"10/22/2018 16:24:53";"565";"33";"3";"598";"96.3";
"10/22/2018 16:24:54";"565";"33";"3";"598";"96.4";
"10/22/2018 16:24:55";"565";"33";"2";"598";"96.4";
"10/22/2018 16:24:56";"565";"33";"3";"598";"96.3";
"10/22/2018 16:24:57";"565";"33";"3";"598";"95.9";
"10/22/2018 16:24:58";"565";"33";"3";"598";"95.6";
"10/22/2018 16:24:59";"566";"33";"3";"599";"95.3";
"10/22/2018 16:25:00";"566";"33";"1";"599";"95.1";
"10/22/2018 16:25:01";"566";"33";"1";"599";"94.9";
"10/22/2018 16:25:02";"566";"32";"1";"598";"94.7";
"10/22/2018 16:25:03";"566";"32";"1";"598";"94.6";
"10/22/2018 16:25:05";"566";"32";"1";"598";"94.4";
"10/22/2018 16:25:06";"566";"32";"1";"598";"94.3";
"10/22/2018 16:25:07";"567";"32";"1";"599";"94.3";
"10/22/2018 16:25:08";"567";"32";"0";"599";"94.4";
"10/22/2018 16:25:09";"568";"32";"0";"600";"94.5";
"10/22/2018 16:25:10";"568";"32";"1";"600";"94.9";
"10/22/2018 16:25:11";"568";"31";"1";"599";"95.0";
"10/22/2018 16:25:12";"568";"31";"2";"599";"95.3";
"10/22/2018 16:25:13";"568";"31";"2";"599";"95.5";
"10/22/2018 16:25:14";"569";"31";"2";"600";"95.6";
"10/22/2018 16:25:15";"569";"31";"2";"600";"95.7";
"10/22/2018 16:25:16";"569";"31";"3";"600";"95.8";
"10/22/2018 16:25:18";"569";"31";"3";"600";"95.7";
"10/22/2018 16:25:19";"570";"31";"3";"601";"95.6";
"10/22/2018 16:25:20";"570";"31";"3";"601";"95.4";
"10/22/2018 16:25:21";"570";"31";"3";"601";"95.0";
"10/22/2018 16:25:22";"570";"30";"3";"600";"94.0";
"10/22/2018 16:25:23";"571";"30";"3";"601";"93.4";
"10/22/2018 16:25:24";"571";"30";"2";"601";"92.9";
"10/22/2018 16:25:25";"571";"30";"3";"601";"92.5";
"10/22/2018 16:25:26";"571";"30";"2";"601";"92.3";
"10/22/2018 16:25:27";"572";"30";"2";"602";"92.5";
"10/22/2018 16:25:28";"572";"29";"1";"601";"92.9";
"10/22/2018 16:25:29";"572";"29";"2";"601";"93.5";
"10/22/2018 16:25:31";"572";"29";"1";"601";"94.2";
"10/22/2018 16:25:32";"572";"29";"1";"601";"94.9";
"10/22/2018 16:25:33";"572";"29";"0";"601";"95.4";
"10/22/2018 16:25:34";"572";"29";"0";"601";"95.9";
"10/22/2018 16:25:35";"572";"29";"0";"601";"96.4";
"10/22/2018 16:25:36";"572";"29";"1";"601";"96.4";
"10/22/2018 16:25:37";"572";"29";"1";"601";"96.3";
"10/22/2018 16:25:38";"572";"28";"1";"600";"96.1";
"10/22/2018 16:25:39";"572";"28";"1";"600";"95.9";
"10/22/2018 16:25:40";"571";"28";"2";"599";"95.7";
"10/22/2018 16:25:41";"571";"28";"1";"599";"95.5";
"10/22/2018 16:25:42";"571";"28";"1";"599";"95.3";
"10/22/2018 16:25:44";"571";"28";"0";"599";"95.1";
"10/22/2018 16:25:45";"571";"28";"2";"599";"95.0";
"10/22/2018 16:25:46";"571";"28";"2";"599";"94.9";
"10/22/2018 16:25:47";"571";"28";"2";"599";"94.8";
"10/22/2018 16:25:49";"571";"28";"2";"599";"94.8";
"10/22/2018 16:25:50";"571";"28";"2";"599";"94.9";
"10/22/2018 16:25:51";"571";"28";"2";"599";"95.0";
"10/22/2018 16:25:52";"571";"28";"1";"599";"95.0";
"10/22/2018 16:25:53";"571";"28";"1";"599";"95.3";
"10/22/2018 16:25:54";"571";"28";"1";"599";"95.5";
"10/22/2018 16:25:55";"572";"27";"2";"599";"95.6";
"10/22/2018 16:25:56";"572";"27";"2";"599";"95.8";
"10/22/2018 16:25:57";"572";"27";"2";"599";"95.8";
"10/22/2018 16:25:58";"572";"27";"2";"599";"95.8";
"10/22/2018 16:26:00";"572";"27";"2";"599";"95.8";
"10/22/2018 16:26:01";"572";"27";"1";"599";"95.6";
"10/22/2018 16:26:02";"572";"26";"0";"598";"95.4";
"10/22/2018 16:26:03";"572";"26";"0";"598";"95.2";
"10/22/2018 16:26:04";"572";"26";"0";"598";"94.7";
"10/22/2018 16:26:05";"572";"26";"1";"598";"94.5";
"10/22/2018 16:26:06";"572";"26";"2";"598";"94.3";
"10/22/2018 16:26:07";"572";"26";"2";"598";"94.1";
"10/22/2018 16:26:08";"572";"26";"2";"598";"94.0";
"10/22/2018 16:26:09";"573";"26";"1";"599";"93.9";
"10/22/2018 16:26:10";"573";"26";"0";"599";"93.9";
"10/22/2018 16:26:12";"573";"26";"0";"599";"93.9";
"10/22/2018 16:26:13";"574";"26";"0";"599";"93.9";
"10/22/2018 16:26:14";"574";"25";"0";"599";"94.1";
"10/22/2018 16:26:15";"574";"25";"2";"599";"94.3";
"10/22/2018 16:26:16";"574";"25";"2";"599";"94.5";
"10/22/2018 16:26:17";"574";"25";"2";"599";"95.0";
"10/22/2018 16:26:18";"574";"25";"1";"599";"95.1";
"10/22/2018 16:26:19";"575";"25";"2";"600";"95.2";
"10/22/2018 16:26:20";"575";"25";"2";"600";"95.4";
"10/22/2018 16:26:21";"575";"25";"1";"600";"95.4";
"10/22/2018 16:26:22";"575";"25";"1";"600";"95.4";
"10/22/2018 16:26:23";"575";"25";"1";"600";"95.3";
"10/22/2018 16:26:25";"575";"25";"2";"600";"95.0";
"10/22/2018 16:26:26";"575";"24";"2";"599";"94.7";
"10/22/2018 16:26:27";"575";"25";"2";"600";"94.2";
"10/22/2018 16:26:28";"576";"25";"3";"601";"93.7";
"10/22/2018 16:26:29";"575";"24";"4";"599";"93.1";
"10/22/2018 16:26:30";"575";"24";"4";"599";"92.1";
"10/22/2018 16:26:31";"575";"24";"2";"599";"91.9";
"10/22/2018 16:26:32";"575";"24";"2";"599";"92.0";
"10/22/2018 16:26:33";"575";"24";"2";"599";"92.3";
"10/22/2018 16:26:34";"575";"24";"3";"599";"92.9";
"10/22/2018 16:26:35";"575";"24";"2";"599";"93.5";
"10/22/2018 16:26:37";"574";"24";"2";"598";"94.2";
"10/22/2018 16:26:38";"574";"24";"3";"598";"94.9";
"10/22/2018 16:26:39";"573";"24";"3";"597";"95.3";
"10/22/2018 16:26:40";"573";"24";"2";"597";"95.7";
